condition: 1 = control,Cell index,KT pair No.,KT no.,Img no.,,Channel 1,,Frame,,Width,Pixel width,intensity centroid to disc center x,peak to disc center x,,,KK dist,,,Channel 2,,Width,Pixel width,intensity centroid to disc center x,peak to disc center x,,,KK dist
1,2,4,2,34,,1,,33,,0.194067282,0.322,-0.004058428,-0.027835376,,,2.165422866,,,2,,0.204107051,0.322,0.002094451,-0.015017618,,,2.165422866
1,2,4,2,35,,1,,34,,0.199443408,0.322,0.016518606,0.003426817,,,2.345549023,,,2,,0.207635705,0.368,0.026735201,0.012607968,,,2.345549023
1,2,4,2,36,,1,,35,,0.234864098,0.368,0.027456637,0.017936091,,,2.454866237,,,2,,0.225176528,0.322,0.025127344,0.041384239,,,2.454866237
1,2,4,2,37,,1,,36,,0.191605148,0.322,0.021901357,0.025871069,,,2.707364825,,,2,,0.193735125,0.322,0.011157983,0.015785994,,,2.707364825
1,2,4,2,38,,1,,37,,0.179571655,0.276,0.037432373,0.039735174,,,2.856448201,,,2,,0.169335259,0.276,0.043774773,0.042597956,,,2.856448201
1,2,4,2,39,,1,,38,,0.189158533,0.276,-0.022069303,-0.008108084,,,2.945437208,,,2,,0.192511685,0.276,0.033769696,0.033308373,,,2.945437208
1,2,4,2,40,,1,,39,,0.215201837,0.322,0.024462724,0.046227285,,,2.969762339,,,2,,0.225413457,0.322,0.01339079,0.000567619,,,2.969762339
1,2,4,2,41,,1,,40,,0.220958731,0.368,0.00774623,0.019933192,,,2.856448201,,,2,,0.196164035,0.322,0.025911015,0.045814072,,,2.856448201
1,2,4,2,42,,1,,41,,0.214151811,0.368,0.009196618,0.005609638,,,2.634479128,,,2,,0.18812326,0.368,0.028071011,0.029952858,,,2.634479128
1,2,4,2,43,,1,,42,,0.193249182,0.276,0.013610679,0.020374092,,,2.616749181,,,2,,0.191380912,0.322,0.022760801,0.032815402,,,2.616749181
1,2,4,2,44,,1,,43,,0.209957701,0.276,0.008341675,0.013871476,,,2.526233611,,,2,,0.189179451,0.322,0.00225094,0.021507685,,,2.526233611
1,2,4,2,45,,1,,44,,0.195878991,0.276,0.006630816,0.015933774,,,2.526233611,,,2,,0.175311189,0.276,0.027799882,0.037585085,,,2.526233611
1,2,4,2,46,,1,,45,,0.216236979,0.368,0.013905899,0.006025925,,,2.454866237,,,2,,0.183655987,0.368,-0.019519731,-0.010121799,,,2.454866237
1,2,4,2,47,,1,,46,,0.19527679,0.322,-0.0147106,0.020003599,,,2.477175861,,,2,,0.187193406,0.322,-0.016878152,0.005926906,,,2.477175861
1,2,4,2,48,,1,,47,,0.21542667,0.368,0.003172903,0.013925415,,,2.477175861,,,2,,0.189780635,0.368,-0.014579656,-0.007926025,,,2.477175861
1,2,4,2,49,,1,,48,,0.203884788,0.322,0.013985753,0.013936036,,,2.544594321,,,2,,0.182098071,0.368,-0.039877141,-0.024349201,,,2.544594321
1,2,4,2,50,,1,,49,,0.286141886,0.414,-0.009870678,-0.031608638,,,2.477175861,,,2,,0.210175448,0.368,0.005104034,0.001853674,,,2.477175861
1,2,4,2,51,,1,,50,,0.195441534,0.322,0.024521272,0.024880386,,,2.655280076,,,2,,0.207623851,0.322,0.008405338,-0.009340365,,,2.655280076
1,2,4,2,52,,1,,51,,0.197655712,0.322,-0.013944497,-0.018621673,,,2.655280076,,,2,,0.209979119,0.276,0.006470742,-0.003069599,,,2.655280076
1,2,4,2,53,,1,,52,,0.229910696,0.506,0.016714863,0.006615541,,,2.655280076,,,2,,0.225559968,0.368,-0.001951358,-0.036648325,,,2.655280076
1,2,4,2,54,,1,,53,,0.196836705,0.322,0.018055,0.015372899,,,2.793529723,,,2,,0.229509202,0.414,0.02395114,0.000352227,,,2.793529723
1,2,4,2,55,,1,,54,,0.213504907,0.368,0.01578611,0.01387039,,,2.590743574,,,2,,0.219521111,0.368,-0.001903616,-0.005254768,,,2.590743574
1,2,4,2,56,,1,,55,,0.232514419,0.414,0.001165492,-0.023746796,,,2.414890522,,,2,,0.219601975,0.414,-0.009672789,-0.008266227,,,2.414890522
1,2,4,2,57,,1,,56,,0.215310326,0.46,0.008568955,-0.003006713,,,2.272232428,,,2,,0.235143428,0.46,-0.012370502,-0.04410942,,,2.272232428
1,2,4,2,58,,1,,57,,0.185721761,0.322,0.021152575,0.020854441,,,2.502670624,,,2,,0.190446568,0.322,0.012710355,-0.00205368,,,2.502670624
1,2,4,2,59,,1,,58,,0.231831469,0.322,0.024866465,0.017903247,,,2.477175861,,,2,,0.209781867,0.322,0.013748288,0.002760141,,,2.477175861
1,2,4,2,60,,1,,59,,0.19550682,0.23,0.052778227,0.002742391,,,2.329254004,,,2,,0.188749705,0.276,0.012793413,0.004285697,,,2.329254004
1,2,4,2,61,,1,,60,,0.206175704,0.276,0.018667275,4.69E-05,,,2.435829271,,,2,,0.203466908,0.276,0.019017806,0.001743825,,,2.435829271
1,2,4,2,62,,1,,61,,0.226346103,0.276,0.021010048,0.013700995,,,2.454866237,,,2,,0.210420017,0.322,0.008050757,0.006825708,,,2.454866237
1,2,4,2,63,,1,,62,,0.206050935,0.322,0.035763641,0.034100154,,,2.420142193,,,2,,0.205503681,0.322,0.013406235,0.015710661,,,2.420142193
1,2,4,2,64,,1,,63,,0.183690942,0.276,0.023876624,0.029740341,,,2.420142193,,,2,,0.176651711,0.322,0.020809274,0.020523104,,,2.420142193
1,2,4,2,65,,1,,64,,0.18820315,0.23,0.001649007,0.002648587,,,2.454866237,,,2,,0.191219917,0.276,0.015902786,0.011164478,,,2.454866237
1,2,4,2,66,,1,,65,,0.192999775,0.23,0.010343564,0.017450341,,,2.454866237,,,2,,0.209780734,0.276,0.017219443,0.016770158,,,2.454866237
1,2,5,1,2,,1,,1,,0.183764829,0.276,0.015136664,0.015372871,,,2.590743574,,,2,,0.168073961,0.322,0.013511198,0.016874789,,,2.590743574
1,2,5,1,3,,1,,2,,0.199293235,0.276,0.023331895,0.025965913,,,2.58256312,,,2,,0.177606359,0.368,0.012172346,0.008874246,,,2.58256312
1,2,5,1,4,,1,,3,,0.203243665,0.276,0.006848549,0.002801485,,,2.48570317,,,2,,0.176278339,0.322,0.016201276,0.012655994,,,2.48570317
1,2,5,1,5,,1,,4,,0.188682452,0.322,0.014115587,0.005062757,,,2.20991588,,,2,,0.163407031,0.276,0.044046878,0.04305033,,,2.20991588
1,2,5,1,6,,1,,5,,0.183080835,0.23,0.019112781,0.013601497,,,2.02400004,,,2,,0.166922869,0.276,0.03605558,0.028492424,,,2.02400004
1,2,5,1,7,,1,,6,,0.168124436,0.23,0.021474746,0.017043523,,,1.842298601,,,2,,0.183836476,0.276,0.015016812,0.012736068,,,1.842298601
1,2,5,1,8,,1,,7,,0.16790079,0.23,0.015150422,0.035070019,,,1.750419413,,,2,,0.173411343,0.276,0.034186279,0.031225576,,,1.750419413
1,2,5,1,9,,1,,8,,0.165835947,0.184,0.020937614,0.022425733,,,2.026089871,,,2,,0.17733281,0.322,0.01690408,0.019743618,,,2.026089871
1,2,5,1,10,,1,,9,,0.207561899,0.23,0.045723353,0.041791366,,,2.393768625,,,2,,0.20235086,0.368,0.015890231,-0.000170024,,,2.393768625
1,2,5,1,11,,1,,10,,0.194660996,0.276,0.018815369,0.026264894,,,2.58256312,,,2,,0.1905137,0.322,0.021122796,0.022056211,,,2.58256312
1,2,5,1,12,,1,,11,,0.245365486,0.368,0.027290712,0.030714753,,,2.499286348,,,2,,0.208358617,0.322,0.019181992,0.01110171,,,2.499286348
1,2,5,1,13,,1,,12,,0.222267852,0.322,0.021538841,0.010101955,,,2.329254004,,,2,,0.216917375,0.368,0.015350147,0.015572545,,,2.329254004
1,2,5,1,14,,1,,13,,0.203437372,0.322,0.032307458,0.029439716,,,2.133924128,,,2,,0.213575174,0.322,0.043021611,0.037715938,,,2.133924128
1,2,5,1,15,,1,,14,,0.223028631,0.276,0.017864496,0.025410155,,,2.255407769,,,2,,0.233277845,0.322,0.028213942,0.036258998,,,2.255407769
1,2,5,1,16,,1,,15,,0.248750807,0.322,0.009370895,-0.005207406,,,2.454866237,,,2,,0.202529563,0.322,0.024135482,0.031143401,,,2.454866237
1,2,5,1,17,,1,,16,,0.243207397,0.414,0.047795772,0.071308623,,,2.707364825,,,2,,0.187640433,0.322,0.025086646,0.024685943,,,2.707364825
1,2,5,1,18,,1,,17,,0.203166207,0.276,-0.004486972,0.004476506,,,2.966910911,,,2,,0.195831118,0.368,0.015521126,0.014424839,,,2.966910911
1,2,5,1,19,,1,,18,,0.205249672,0.322,0.04348252,0.042059099,,,3.140152925,,,2,,0.174723814,0.368,0.015720833,0.015335185,,,3.140152925
1,2,5,1,20,,1,,19,,0.220425031,0.368,0.017342808,-0.002191751,,,3.23180699,,,2,,0.175493318,0.368,0.002502774,-0.002718893,,,3.23180699
1,2,5,1,21,,1,,20,,0.190231304,0.322,0.003631301,0.008554838,,,3.225252923,,,2,,0.180322941,0.322,0.018973957,0.015880901,,,3.225252923
1,2,5,1,22,,1,,21,,0.202980563,0.322,0.010426992,0.016207438,,,3.225252923,,,2,,0.175573115,0.322,0.032966033,0.030594052,,,3.225252923
1,2,5,1,23,,1,,22,,0.212145936,0.322,0.018178243,0.004746792,,,3.332381797,,,2,,0.174685894,0.368,-0.000266522,-0.005458339,,,3.332381797
1,2,5,1,24,,1,,23,,0.224607325,0.368,0.033254929,0.038519122,,,2.693259789,,,2,,0.180265742,0.322,0.023487448,0.018711006,,,2.693259789
1,2,5,1,25,,1,,24,,0.198441959,0.322,0.013431115,0.00981288,,,2.329254004,,,2,,0.165829315,0.276,0.041461852,0.038753428,,,2.329254004
1,2,5,1,26,,1,,25,,0.173939814,0.23,0.019628991,0.017184479,,,2.05718258,,,2,,0.174747558,0.322,0.028111193,0.027837666,,,2.05718258
1,2,5,1,27,,1,,26,,0.191034206,0.276,0.032295087,0.038849117,,,2.05718258,,,2,,0.154885553,0.276,0.037938236,0.035442169,,,2.05718258
1,2,5,1,28,,1,,27,,0.189549902,0.276,0.020153105,0.027180786,,,2.147761668,,,2,,0.172562079,0.322,0.036006139,0.036997637,,,2.147761668
1,2,5,1,29,,1,,28,,0.189231497,0.322,0.017396283,0.023216089,,,2.435829271,,,2,,0.185037295,0.322,0.039763089,0.042407936,,,2.435829271
1,2,5,1,30,,1,,29,,0.179723305,0.276,0.049393631,0.045748007,,,2.499286348,,,2,,0.168818792,0.322,0.011379234,0.013811801,,,2.499286348
1,2,5,1,31,,1,,30,,0.189775924,0.276,0.012182496,0.00631566,,,2.590743574,,,2,,0.185373653,0.368,0.016876884,0.012644906,,,2.590743574
1,2,5,1,32,,1,,31,,0.212608659,0.368,0.041798847,0.03151914,,,2.707364825,,,2,,0.19076234,0.322,0.023705574,0.022561641,,,2.707364825
1,2,5,1,33,,1,,32,,0.196797136,0.322,0.032890742,0.033161534,,,3.058221767,,,2,,0.177364767,0.322,0.047991437,0.047242883,,,3.058221767
1,2,5,1,34,,1,,33,,0.201223358,0.322,0.040185007,0.033181657,,,3.133407154,,,2,,0.183194893,0.368,0.01100084,0.003522825,,,3.133407154
1,2,5,1,35,,1,,34,,0.203792927,0.368,0.054240654,0.071606355,,,3.23180699,,,2,,0.170399778,0.368,0.014549418,0.012026534,,,3.23180699
1,2,5,1,36,,1,,35,,0.205886745,0.276,0.031793695,0.022060672,,,3.252691259,,,2,,0.193128252,0.368,-0.002501322,-0.007412399,,,3.252691259
1,2,5,1,37,,1,,36,,0.195952642,0.322,0.008673136,0.003541335,,,3.374030299,,,2,,0.175160928,0.322,0.009110243,0.003350488,,,3.374030299
1,2,5,1,38,,1,,37,,0.198578498,0.322,0.028992661,0.021193729,,,3.013614501,,,2,,0.185078522,0.368,0.023833245,0.024371584,,,3.013614501
1,2,5,1,39,,1,,38,,0.199630677,0.322,0.01868654,0.014345822,,,2.454866237,,,2,,0.174519937,0.368,0.021312314,0.017080782,,,2.454866237
1,2,5,1,40,,1,,39,,0.199835379,0.322,0.03958686,0.036986875,,,2.00931037,,,2,,0.18198897,0.322,0.025445204,0.02534232,,,2.00931037
1,2,5,1,41,,1,,40,,0.205935528,0.368,0.018125331,0.015558959,,,1.896628626,,,2,,0.191396899,0.368,0.010604615,0.014130744,,,1.896628626
1,2,5,1,42,,1,,41,,0.191450648,0.368,-0.002364719,-0.004236241,,,1.678842492,,,2,,0.170470392,0.276,0.02530172,0.018306803,,,1.678842492
1,2,5,1,43,,1,,42,,0.199594459,0.322,0.03418842,0.032336077,,,1.678842492,,,2,,0.172919366,0.276,0.031663763,0.02743009,,,1.678842492
1,2,5,1,44,,1,,43,,0.204276947,0.322,0.029982262,0.02955935,,,1.876439219,,,2,,0.176133949,0.322,0.016580573,0.016208177,,,1.876439219
1,2,5,1,45,,1,,44,,0.224196018,0.414,0.051355955,0.051878144,,,1.769655369,,,2,,0.197628939,0.368,0.018139003,0.0205467,,,1.769655369
1,2,5,1,46,,1,,45,,0.209770393,0.322,0.00985151,-0.00187715,,,1.606710958,,,2,,0.178855982,0.322,0.026505977,0.028573813,,,1.606710958
1,2,5,1,47,,1,,46,,0.213860681,0.322,0.041316182,0.032715631,,,1.678842492,,,2,,0.19911438,0.322,0.021239222,0.023348835,,,1.678842492
1,2,5,1,48,,1,,47,,0.199394492,0.322,-0.007866959,-0.011511003,,,1.860584891,,,2,,0.186051899,0.368,0.008575304,0.003162848,,,1.860584891
1,2,5,1,49,,1,,48,,0.224560433,0.368,0.008729908,0.000682089,,,1.860584891,,,2,,0.186851796,0.414,-0.006951282,-0.016157202,,,1.860584891
1,2,5,1,50,,1,,49,,0.217016572,0.322,0.045101357,0.050204797,,,1.860584891,,,2,,0.177579215,0.322,0.00499803,0.005096174,,,1.860584891
1,2,5,1,51,,1,,50,,0.195948296,0.322,0.021623578,0.018166847,,,2.032346468,,,2,,0.191734846,0.368,0.027185964,0.02294996,,,2.032346468
1,2,5,1,52,,1,,51,,0.205281342,0.322,0.017526002,0.021390908,,,2.399066533,,,2,,0.172758629,0.322,0.01695042,0.014558711,,,2.399066533
1,2,5,1,53,,1,,52,,0.18721857,0.276,0.005331704,0.002722574,,,2.58256312,,,2,,0.157474156,0.322,-0.002600181,-0.009025223,,,2.58256312
1,2,5,1,54,,1,,53,,0.183142958,0.276,0.040597944,0.039377347,,,2.682237925,,,2,,0.169321809,0.276,0.017645646,0.014600231,,,2.682237925
1,2,5,1,55,,1,,54,,0.198959337,0.322,0.023750565,0.026275461,,,2.674337355,,,2,,0.167809947,0.276,0.011381696,0.012030203,,,2.674337355
1,2,5,1,56,,1,,55,,0.174862833,0.276,0.004619474,0.000589314,,,2.857929377,,,2,,0.170410089,0.276,0.01649179,0.017943909,,,2.857929377
1,2,5,1,57,,1,,56,,0.1944361,0.276,0.016774294,0.022899998,,,2.857929377,,,2,,0.173935809,0.23,0.042301606,0.044246808,,,2.857929377
1,2,5,1,58,,1,,57,,0.184984842,0.322,0.034143365,0.025960572,,,2.852000057,,,2,,0.172179459,0.276,0.00728239,-3.61E-05,,,2.852000057
1,2,5,1,59,,1,,58,,0.196608181,0.276,0.03185766,0.032195717,,,2.945437208,,,2,,0.179082066,0.322,0.01671303,0.017280718,,,2.945437208
1,2,5,1,60,,1,,59,,0.216712069,0.276,0.00837097,-0.011139655,,,2.301839311,,,2,,0.191235568,0.322,0.021274289,0.019671276,,,2.301839311
1,2,5,1,61,,1,,60,,0.193819774,0.322,0.00482671,-0.007238242,,,1.934189275,,,2,,0.178633154,0.23,0.032662758,0.023287955,,,1.934189275
1,2,5,1,62,,1,,61,,0.187346181,0.276,0.035671913,0.043105403,,,1.656000033,,,2,,0.167919723,0.23,0.033841432,0.030500193,,,1.656000033
1,2,5,1,63,,1,,62,,0.172480881,0.276,0.047980619,0.049332869,,,1.566703577,,,2,,0.172791219,0.276,0.006943042,0.008475627,,,1.566703577
1,2,5,1,64,,1,,63,,0.198427289,0.276,0.053908968,0.046059555,,,1.566703577,,,2,,0.171850832,0.322,0.043704263,0.050953375,,,1.566703577
1,2,5,1,65,,1,,64,,0.190792004,0.23,0.032916967,0.039862239,,,1.65855362,,,2,,0.167254265,0.23,0.003109427,0.004619413,,,1.65855362
1,2,5,1,66,,1,,65,,0.188258022,0.322,0.02182546,0.016913781,,,1.750419413,,,2,,0.168551408,0.276,0.019122032,0.018559388,,,1.750419413
1,3,1,1,2,,1,,1,,0.165774374,0.322,0.01220791,0.014073613,,,2.58256312,,,2,,0.15952643,0.276,0.028584596,0.028842121,,,2.58256312
1,3,1,1,3,,1,,2,,0.163590585,0.276,0.032923296,0.030332766,,,2.577642385,,,2,,0.172740135,0.276,0.024224568,0.018153948,,,2.577642385
1,3,1,1,4,,1,,3,,0.175317997,0.322,0.010174643,0.014670863,,,2.20991588,,,2,,0.17143798,0.23,0.023210624,0.026424771,,,2.20991588
1,3,1,1,5,,1,,4,,0.183026053,0.322,0.036648283,0.035765248,,,1.934189275,,,2,,0.184284163,0.322,-0.007447139,-0.011490371,,,1.934189275
1,3,1,1,6,,1,,5,,0.178271048,0.322,0.017874617,0.008227515,,,1.65855362,,,2,,0.187303823,0.276,0.008317,0.009325119,,,1.65855362
1,3,1,1,7,,1,,6,,0.173647069,0.276,0.03122003,0.028993107,,,1.748000035,,,2,,0.163293504,0.276,0.045347124,0.047586151,,,1.748000035
1,3,1,1,8,,1,,7,,0.180083418,0.368,0.047109286,0.04192773,,,2.20991588,,,2,,0.188862149,0.276,0.021868429,0.011069474,,,2.20991588
1,3,1,1,9,,1,,8,,0.183767974,0.414,0.004402514,-0.002943392,,,2.490805542,,,2,,0.172307354,0.276,0.009173695,0.007300623,,,2.490805542
1,3,1,1,10,,1,,9,,0.18480079,0.368,0.015960894,0.015726504,,,2.79807082,,,2,,0.186187934,0.322,0.024266096,0.026358161,,,2.79807082
1,3,1,1,11,,1,,10,,0.185786058,0.368,0.002326164,0.00403816,,,3.193606176,,,2,,0.174753512,0.276,0.024508656,0.023601358,,,3.193606176
1,3,1,1,12,,1,,11,,0.21048751,0.414,-0.006490359,-0.00452611,,,3.303043511,,,2,,0.184949231,0.322,0.015508827,0.015407291,,,3.303043511
1,3,1,1,13,,1,,12,,0.185415783,0.322,0.009429516,0.00859329,,,2.904928284,,,2,,0.179333637,0.276,0.011600943,0.008983273,,,2.904928284
1,3,1,1,14,,1,,13,,0.196543186,0.368,0.032435301,0.037931611,,,2.275954351,,,2,,0.172758331,0.276,0.036000671,0.03732519,,,2.275954351
1,3,1,1,15,,1,,14,,0.19198117,0.322,0.000503516,-0.000385334,,,1.786316917,,,2,,0.175550737,0.322,0.021520647,0.02437932,,,1.786316917
1,3,1,1,16,,1,,15,,0.190985425,0.414,0.023243429,0.021258817,,,1.666190899,,,2,,0.173642156,0.276,0.021732876,0.02173203,,,1.666190899
1,3,1,1,17,,1,,16,,0.173876116,0.322,0.033093843,0.033577976,,,1.574786366,,,2,,0.174116553,0.276,0.023699423,0.023471136,,,1.574786366
1,3,1,1,18,,1,,17,,0.181579499,0.322,0.05101007,0.054527814,,,1.566703577,,,2,,0.173987947,0.276,0.01553185,0.00891535,,,1.566703577
1,3,1,1,19,,1,,18,,0.180729041,0.322,0.006813019,0.00317169,,,1.65855362,,,2,,0.186432767,0.276,0.010068167,-0.005033911,,,1.65855362
1,3,1,1,20,,1,,19,,0.200912522,0.368,0.034739395,0.033644743,,,1.842298601,,,2,,0.183604911,0.276,0.045213394,0.043012105,,,1.842298601
1,3,1,1,21,,1,,20,,0.181494857,0.322,-0.002013664,6.54E-05,,,1.940742165,,,2,,0.17478376,0.276,0.002636614,0.004548368,,,1.940742165
1,3,1,1,22,,1,,21,,0.162192355,0.322,0.005756807,0.008493415,,,2.117999098,,,2,,0.163671687,0.276,0.015958218,0.010974997,,,2.117999098
1,3,1,1,23,,1,,22,,0.170247302,0.322,0.016582504,0.01792867,,,2.208000044,,,2,,0.161144841,0.23,-0.000177234,-0.006042322,,,2.208000044
1,3,1,1,24,,1,,23,,0.175486834,0.322,0.06477598,0.069370882,,,2.407870477,,,2,,0.174997335,0.276,0.030365119,0.028017579,,,2.407870477
1,3,1,1,25,,1,,24,,0.19116181,0.368,0.02860391,0.029524282,,,2.316500856,,,2,,0.175608219,0.276,0.014073688,0.017546474,,,2.316500856
1,3,1,1,26,,1,,25,,0.172971729,0.322,0.020410688,0.017291962,,,2.316500856,,,2,,0.178297397,0.276,-0.001244012,-0.011119808,,,2.316500856
1,3,1,1,27,,1,,26,,0.185456511,0.276,0.022180364,0.030493432,,,2.123984977,,,2,,0.187409104,0.276,0.023148269,0.022125456,,,2.123984977
1,3,1,1,28,,1,,27,,0.202884136,0.368,0.029737828,0.036095328,,,1.860584891,,,2,,0.182037837,0.276,0.028087805,0.035766512,,,1.860584891
1,3,1,1,29,,1,,28,,0.181859433,0.322,0.017196155,0.007816094,,,1.769655369,,,2,,0.169090059,0.23,0.043801603,0.041837548,,,1.769655369
1,3,1,1,30,,1,,29,,0.187456348,0.368,0.023110789,0.022554611,,,2.123984977,,,2,,0.178429524,0.276,0.037267428,0.032118337,,,2.123984977
1,3,1,1,31,,1,,30,,0.185489711,0.322,0.047421752,0.042888722,,,2.301839311,,,2,,0.180465317,0.23,0.011518108,0.00592897,,,2.301839311
1,3,1,1,32,,1,,31,,0.176571504,0.322,0.031711462,0.024964616,,,2.48570317,,,2,,0.168658923,0.23,0.033955918,0.032690754,,,2.48570317
1,3,1,1,33,,1,,32,,0.196371126,0.322,0.029906166,0.034450909,,,2.577642385,,,2,,0.168655445,0.23,0.024750378,0.020270939,,,2.577642385
1,3,1,1,34,,1,,33,,0.198232976,0.322,0.029691262,0.029749329,,,2.761532963,,,2,,0.163770142,0.276,0.027817101,0.025969503,,,2.761532963
1,3,1,1,35,,1,,34,,0.210726235,0.414,0.026776157,0.026303086,,,2.392000048,,,2,,0.182231452,0.23,0.009700124,0.011613645,,,2.392000048
1,3,1,1,36,,1,,35,,0.174622537,0.276,0.042664,0.04027545,,,1.934189275,,,2,,0.164851091,0.23,0.013089064,0.017926342,,,1.934189275
1,3,1,1,37,,1,,36,,0.171087739,0.322,0.024772911,0.02183737,,,1.65855362,,,2,,0.171383612,0.23,0.039607,0.038883601,,,1.65855362
1,3,1,1,38,,1,,37,,0.17627282,0.276,0.026783478,0.0230014,,,1.566703577,,,2,,0.16393127,0.23,0.013522012,0.016291629,,,1.566703577
1,3,1,1,39,,1,,38,,0.176343864,0.276,0.053891104,0.054323716,,,1.666190899,,,2,,0.15829329,0.23,0.024959276,0.024248263,,,1.666190899
1,3,1,1,40,,1,,39,,0.17871556,0.276,0.002494367,0.006786987,,,1.574786366,,,2,,0.16377551,0.23,0.033205577,0.036978823,,,1.574786366
1,3,1,1,41,,1,,40,,0.169321064,0.322,0.030069652,0.026014446,,,1.65855362,,,2,,0.171765878,0.276,0.010905871,0.003970397,,,1.65855362
1,3,1,1,42,,1,,41,,0.176190097,0.322,0.021338017,0.019257046,,,1.849177151,,,2,,0.162758491,0.276,-0.001065513,0.000168923,,,1.849177151
1,3,1,1,43,,1,,42,,0.167940978,0.322,0.014967643,0.00765364,,,1.940742165,,,2,,0.185123626,0.322,0.023088824,0.013459763,,,1.940742165
1,3,1,1,44,,1,,43,,0.170832643,0.368,0.028456671,0.025500966,,,2.032346468,,,2,,0.160543372,0.276,0.030040199,0.026677451,,,2.032346468
1,3,1,1,45,,1,,44,,0.177198438,0.322,0.014031573,0.013475376,,,2.133924128,,,2,,0.19260413,0.276,0.021449085,0.012267496,,,2.133924128
1,3,1,1,46,,1,,45,,0.188724721,0.322,0.02690328,0.027883373,,,1.696396214,,,2,,0.186065719,0.276,0.020396467,0.01380735,,,1.696396214
1,3,1,1,47,,1,,46,,0.187404666,0.23,0.023397953,0.019961287,,,1.606710958,,,2,,0.183831894,0.276,0.009954663,0.011237083,,,1.606710958
1,3,1,1,48,,1,,47,,0.178051928,0.276,0.013229443,0.013493849,,,1.860584891,,,2,,0.170326569,0.322,0.012226669,0.005444,,,1.860584891
1,3,1,1,49,,1,,48,,0.167025151,0.322,0.006160028,0.006631673,,,1.951614755,,,2,,0.17016434,0.276,0.025588145,0.024532596,,,1.951614755
1,3,1,1,50,,1,,49,,0.178498871,0.276,0.028872016,0.031403218,,,1.842298601,,,2,,0.164368533,0.276,0.016643529,0.019228872,,,1.842298601
1,3,1,1,51,,1,,50,,0.180248702,0.322,0.019860591,0.021843602,,,1.750419413,,,2,,0.159259215,0.276,0.016018942,0.017708846,,,1.750419413
1,3,1,1,52,,1,,51,,0.174771118,0.276,0.017970163,0.018658305,,,2.208000044,,,2,,0.164902859,0.276,0.021071947,0.021268972,,,2.208000044
1,3,1,1,53,,1,,52,,0.184601855,0.322,0.007989106,0.005282627,,,2.393768625,,,2,,0.179067218,0.276,0.025816483,0.022294417,,,2.393768625
1,3,1,1,54,,1,,53,,0.189318678,0.322,0.024962779,0.022123254,,,2.393768625,,,2,,0.174316533,0.23,0.020896326,0.018710668,,,2.393768625
1,3,1,1,55,,1,,54,,0.174361147,0.276,0.022719691,0.020940795,,,2.117999098,,,2,,0.169693652,0.276,0.043147995,0.048412664,,,2.117999098
1,3,1,1,56,,1,,55,,0.174249833,0.276,0.034586498,0.037152636,,,2.117999098,,,2,,0.162339819,0.23,0.008864336,0.009200959,,,2.117999098
1,3,1,1,57,,1,,56,,0.179968089,0.322,0.016694767,0.0193111,,,2.208000044,,,2,,0.191813996,0.322,0.023616779,0.023682795,,,2.208000044
1,3,1,1,58,,1,,57,,0.168094006,0.322,0.023067012,0.02192913,,,2.301839311,,,2,,0.173029893,0.276,0.007355626,0.004700764,,,2.301839311
1,3,1,1,59,,1,,58,,0.17171993,0.276,0.003589078,0.005941182,,,2.490805542,,,2,,0.161384028,0.23,0.038508747,0.041675463,,,2.490805542
1,3,1,1,60,,1,,59,,0.191125924,0.368,0.027829666,0.033483535,,,2.499286348,,,2,,0.202534198,0.322,0.034469326,0.037425341,,,2.499286348
1,3,1,1,61,,1,,60,,0.211388057,0.368,0.032887392,0.045123838,,,2.316500856,,,2,,0.207877323,0.322,0.038038766,0.059323579,,,2.316500856
1,3,1,1,62,,1,,61,,0.245208133,0.368,0.019944159,0.044896595,,,2.123984977,,,2,,0.264837261,0.322,0.014830915,0.034350763,,,2.123984977
1,3,1,1,63,,1,,62,,0.212697132,0.414,0.03499907,0.040022621,,,2.123984977,,,2,,0.180459374,0.322,0.017759275,0.018866974,,,2.123984977
1,3,1,1,64,,1,,63,,0.183221628,0.414,0.049524879,0.059513568,,,1.934189275,,,2,,0.187380635,0.322,0.023181091,0.029734376,,,1.934189275
1,3,1,1,65,,1,,64,,0.179468076,0.322,0.03419834,0.02855841,,,2.026089871,,,2,,0.189467363,0.276,0.006509494,0.011068853,,,2.026089871
1,3,1,1,66,,1,,65,,0.181341441,0.368,0.012859748,0.009910639,,,2.301839311,,,2,,0.17077956,0.276,0.015613755,0.00932186,,,2.301839311
