condition: 2 = TSA,Cell index,KT pair No.,KT no.,Img no.,,Channel 1,,Frame,,Width,Pixel width,intensity centroid to disc center x,peak to disc center x,,,KK dist,,,Channel 2,,Width,Pixel width,intensity centroid to disc center x,peak to disc center x,,,
2,1,2,1,32,,1,,31,,0.175947328,0.322,0.004280686,0.003210134,,,2.329254004,,,2,,0.192874905,0.322,0.018417213,0.010327922,,,2.329254004
2,1,2,1,33,,1,,32,,0.174855533,0.368,-0.002758256,-0.005668503,,,2.329254004,,,2,,0.191080876,0.322,0.021399367,0.011008171,,,2.329254004
2,1,2,1,34,,1,,33,,0.190531458,0.368,0.004280165,0.000249349,,,2.420142193,,,2,,0.196547475,0.368,0.017152623,0.01359259,,,2.420142193
2,1,2,1,35,,1,,34,,0.175509983,0.276,0.034302493,0.03060357,,,2.616749181,,,2,,0.204665184,0.322,0.011669665,0.00525075,,,2.616749181
2,1,2,1,36,,1,,35,,0.188279589,0.276,0.018528018,0.018503608,,,2.420142193,,,2,,0.187148275,0.322,0.015386323,0.009311742,,,2.420142193
2,1,2,1,37,,1,,36,,0.178760977,0.322,0.029021429,0.029668346,,,2.133924128,,,2,,0.206117594,0.322,0.025464074,0.018347254,,,2.133924128
2,1,2,1,38,,1,,37,,0.199808099,0.368,0.02496417,0.028984962,,,1.951614755,,,2,,0.190440269,0.322,0.021124068,0.0173386,,,1.951614755
2,1,2,1,39,,1,,38,,0.187298478,0.368,0.018952791,0.026574178,,,1.786316917,,,2,,0.192121883,0.368,0.014256027,0.019530816,,,1.786316917
2,1,2,1,40,,1,,39,,0.18498119,0.322,0.009894797,0.009873733,,,1.786316917,,,2,,0.198003422,0.322,0.01486308,0.011800078,,,1.786316917
2,1,2,1,41,,1,,40,,0.184684987,0.322,0.015213389,0.015389093,,,1.951614755,,,2,,0.186367154,0.23,0.027728186,0.027292966,,,1.951614755
2,1,2,1,42,,1,,41,,0.189343401,0.276,0.010923946,0.009992589,,,1.876439219,,,2,,0.208454515,0.322,0.025812036,0.023010987,,,1.876439219
2,1,2,1,43,,1,,42,,0.186314874,0.368,0.037950259,0.041940876,,,1.986007089,,,2,,0.175120288,0.322,0.021256034,0.021158831,,,1.986007089
2,1,2,1,44,,1,,43,,0.183982201,0.414,0.004350028,0.006681496,,,2.05718258,,,2,,0.189811184,0.322,0.008919677,0.009927857,,,2.05718258
2,1,2,1,45,,1,,44,,0.189826646,0.414,0.010432636,0.01577331,,,2.329254004,,,2,,0.188974207,0.368,0.018111622,0.029914611,,,2.329254004
2,1,2,1,46,,1,,45,,0.19281108,0.276,0.007398805,0.010210094,,,2.316500856,,,2,,0.192583554,0.276,0.020230324,0.014611339,,,2.316500856
2,1,2,1,47,,1,,46,,0.197935832,0.276,0.020134641,0.011628184,,,2.407870477,,,2,,0.194249105,0.368,0.006534757,0.005598854,,,2.407870477
2,1,2,1,48,,1,,47,,0.187925368,0.276,0.026815908,0.027393473,,,2.225183183,,,2,,0.206487361,0.322,0.00354309,-0.00401039,,,2.225183183
2,1,2,1,49,,1,,48,,0.207599614,0.414,0.008602544,0.00568249,,,2.133924128,,,2,,0.196729227,0.322,0.023148449,0.030031798,,,2.133924128
2,1,2,1,50,,1,,49,,0.259714509,0.46,0.056887967,0.069860454,,,2.147761668,,,2,,0.227972111,0.322,0.034641502,0.035901479,,,2.147761668
2,1,2,1,51,,1,,50,,0.199871807,0.368,0.055767452,0.057302117,,,2.238456656,,,2,,0.191782504,0.322,0.036968847,0.036729643,,,2.238456656
2,1,2,1,52,,1,,51,,0.209540936,0.552,0.106093206,0.106165877,,,2.165422866,,,2,,0.224553354,0.322,0.032689414,0.018933513,,,2.165422866
2,1,2,1,53,,1,,52,,0.198368833,0.414,0.025899794,0.024231534,,,2.435829271,,,2,,0.222983901,0.414,-7.87E-05,-0.024290154,,,2.435829271
2,1,2,1,54,,1,,53,,0.200349338,0.46,0.069209881,0.060387233,,,2.544594321,,,2,,0.238516759,0.368,0.019757325,0.016583477,,,2.544594321
2,1,2,1,55,,1,,54,,0.209635394,0.46,0.057369959,0.059324282,,,2.345549023,,,2,,0.2215197,0.414,0.006284891,-0.003328111,,,2.345549023
2,1,2,1,56,,1,,55,,0.218859314,0.322,0.025071206,0.024414439,,,2.329254004,,,2,,0.206335175,0.322,0.020377421,0.019337207,,,2.329254004
2,1,2,1,57,,1,,56,,0.239575749,0.414,-0.004069181,-0.014988359,,,2.165422866,,,2,,0.242755772,0.414,0.004154956,-0.006761886,,,2.165422866
2,1,2,1,58,,1,,57,,0.204746178,0.46,0.020583333,0.034359779,,,2.255407769,,,2,,0.222808316,0.368,0.022628518,0.021423533,,,2.255407769
2,1,2,1,59,,1,,58,,0.215884002,0.414,0.01824722,0.025677452,,,2.075614649,,,2,,0.211974009,0.414,0.01292333,0.009529185,,,2.075614649
2,1,2,1,60,,1,,59,,0.199844732,0.414,0.008685076,0.023489699,,,2.211830056,,,2,,0.2192782,0.414,0.014799888,0.024028399,,,2.211830056
2,1,2,1,61,,1,,60,,0.215175444,0.322,0.010730798,0.015387533,,,1.966735405,,,2,,0.208736067,0.322,0.021328472,0.027780469,,,1.966735405
2,1,2,1,62,,1,,61,,0.221048047,0.368,0.038983524,0.055855223,,,1.678842492,,,2,,0.214348848,0.368,0.010698148,0.016372326,,,1.678842492
2,1,2,1,63,,1,,62,,0.211348377,0.368,0.034960405,0.042163471,,,1.786316917,,,2,,0.254743746,0.322,0.013977387,0.020975471,,,1.786316917
2,1,2,1,64,,1,,63,,0.217694119,0.414,0.024393081,0.031953718,,,1.786316917,,,2,,0.232386583,0.368,0.040855722,0.056650506,,,1.786316917
2,1,2,1,65,,1,,64,,0.22067487,0.414,0.012081297,0.010612191,,,1.860584891,,,2,,0.225750892,0.276,0.017062507,0.017646022,,,1.860584891
2,1,2,1,66,,1,,65,,0.211243279,0.46,0.024036132,0.038099866,,,1.896628626,,,2,,0.219990686,0.414,0.017430044,0.02280008,,,1.896628626
2,1,2,2,2,,1,,1,,0.296806548,0.506,0.014434271,-0.011949896,,,2.945437208,,,2,,0.276878999,0.414,-0.005056547,-0.055910886,,,2.945437208
2,1,2,2,3,,1,,2,,0.214579727,0.46,0.00040132,-0.001434034,,,2.577642385,,,2,,0.226016681,0.368,0.016115088,-0.003261852,,,2.577642385
2,1,2,2,4,,1,,3,,0.17477687,0.322,0.005197568,0.016623347,,,2.307348308,,,2,,0.211669055,0.368,0.005505186,-0.002974584,,,2.307348308
2,1,2,2,5,,1,,4,,0.173591937,0.368,0.003760037,0.017500268,,,2.026089871,,,2,,0.183393078,0.368,-0.025180328,-0.024561223,,,2.026089871
2,1,2,2,6,,1,,5,,0.186053622,0.276,0.014099866,0.022378155,,,2.032346468,,,2,,0.184462679,0.276,0.032376174,0.039087374,,,2.032346468
2,1,2,2,7,,1,,6,,0.182941005,0.368,0.003062178,0.013800982,,,1.840000037,,,2,,0.184469185,0.368,-0.004649294,-0.011601767,,,1.840000037
2,1,2,2,8,,1,,7,,0.170485102,0.414,-0.000711853,0.020239967,,,1.934189275,,,2,,0.176227074,0.322,0.022929815,0.026043777,,,1.934189275
2,1,2,2,9,,1,,8,,0.17735697,0.368,0.005420475,0.03062744,,,2.208000044,,,2,,0.215080031,0.368,0.007744637,0.01202836,,,2.208000044
2,1,2,2,10,,1,,9,,0.223388031,0.414,0.004927573,0.022588416,,,2.669585789,,,2,,0.214783574,0.368,0.027594402,0.036123199,,,2.669585789
2,1,2,2,11,,1,,10,,0.216888932,0.368,0.027869063,0.051647164,,,3.036000061,,,2,,0.268071299,0.414,0.011092954,0.016490414,,,3.036000061
2,1,2,2,12,,1,,11,,0.18545984,0.414,0.032204097,0.033618019,,,3.497210387,,,2,,0.207893498,0.46,0.005369185,-0.007217215,,,3.497210387
2,1,2,2,13,,1,,12,,0.168140032,0.368,0.010128156,0.033487983,,,3.500838827,,,2,,0.203063476,0.368,0.023828387,0.010138516,,,3.500838827
2,1,2,2,14,,1,,13,,0.184035054,0.414,0.00363761,0.020899486,,,3.408969414,,,2,,0.186486604,0.368,0.027618916,0.01739657,,,3.408969414
2,1,2,2,15,,1,,14,,0.178085254,0.368,0.001202045,0.008950918,,,3.313277598,,,2,,0.212992395,0.414,0.010993364,-0.00510031,,,3.313277598
2,1,2,2,16,,1,,15,,0.173266342,0.322,0.043717114,0.036797051,,,3.220000064,,,2,,0.207517805,0.322,0.008629366,-0.00215641,,,3.220000064
2,1,2,2,17,,1,,16,,0.196457371,0.276,0.018808766,0.010941243,,,2.945437208,,,2,,0.198341336,0.322,0.011364453,0.002595926,,,2.945437208
2,1,2,2,18,,1,,17,,0.192177078,0.276,0.027473807,0.03096104,,,2.760000055,,,2,,0.189046984,0.322,0.021026333,0.019663026,,,2.760000055
2,1,2,2,19,,1,,18,,0.196045836,0.322,0.028365603,0.009382662,,,2.20991588,,,2,,0.21841595,0.368,-0.005101135,-0.020769897,,,2.20991588
2,1,2,2,20,,1,,19,,0.191026474,0.368,0.019151706,0.000757598,,,2.032346468,,,2,,0.197345939,0.368,0.018503848,-0.005734025,,,2.032346468
2,1,2,2,21,,1,,20,,0.187961245,0.414,0.062365494,0.032271074,,,1.951614755,,,2,,0.18313456,0.368,0.033250037,0.010429155,,,1.951614755
2,1,2,2,22,,1,,21,,0.178275168,0.368,0.045319192,0.027517858,,,1.860584891,,,2,,0.19146629,0.368,0.035843956,0.012245728,,,1.860584891
2,1,2,2,23,,1,,22,,0.187607507,0.368,0.028513839,0.015875869,,,1.757657567,,,2,,0.178179108,0.368,0.020723523,0.00026095,,,1.757657567
2,1,2,2,24,,1,,23,,0.164056747,0.368,0.024576772,0.003170348,,,1.951614755,,,2,,0.179984757,0.322,0.040067841,0.022434399,,,1.951614755
2,1,2,2,25,,1,,24,,0.197297006,0.414,0.011982846,-0.002227819,,,2.255407769,,,2,,0.197554624,0.368,0.024767507,0.017272537,,,2.255407769
2,1,2,2,26,,1,,25,,0.196784618,0.414,0.010505078,0.009142302,,,2.238456656,,,2,,0.197765893,0.322,0.016346599,0.012915545,,,2.238456656
2,1,2,2,27,,1,,26,,0.241079213,0.46,0.026527258,0.011576346,,,2.316500856,,,2,,0.22942936,0.368,0.003798077,0.008359307,,,2.316500856
2,1,2,2,28,,1,,27,,0.259100471,0.506,0.008876705,-0.016081251,,,2.316500856,,,2,,0.273594785,0.46,-0.007504659,-0.045920735,,,2.316500856
2,1,2,2,29,,1,,28,,0.214280756,0.506,0.037169904,0.052943797,,,2.215653447,,,2,,0.224554232,0.322,0.012314462,0.019379596,,,2.215653447
2,1,2,2,30,,1,,29,,0.245129443,0.598,0.096222651,0.089983822,,,2.407870477,,,2,,0.258259627,0.368,0.021282004,0.020961155,,,2.407870477
2,1,2,2,31,,1,,30,,0.190396694,0.506,0.062734286,0.05955024,,,2.407870477,,,2,,0.19821134,0.276,0.02643012,0.016016382,,,2.407870477
2,1,2,2,32,,1,,31,,0.185372149,0.368,0.030334048,0.029483422,,,2.329254004,,,2,,0.195421732,0.322,0.027684996,0.026932092,,,2.329254004
2,1,2,2,33,,1,,32,,0.183131166,0.322,0.021223642,0.022568715,,,2.329254004,,,2,,0.226565959,0.322,0.004019768,-0.01292404,,,2.329254004
2,1,2,2,34,,1,,33,,0.223415592,0.368,0.028559793,0.035143614,,,2.420142193,,,2,,0.217405724,0.322,0.02920285,0.020745698,,,2.420142193
2,1,2,2,35,,1,,34,,0.20004642,0.368,0.029574101,0.038072929,,,2.616749181,,,2,,0.212638672,0.414,-0.022011832,-0.03123636,,,2.616749181
2,1,2,2,36,,1,,35,,0.225614604,0.414,0.006917403,-0.0021882,,,2.420142193,,,2,,0.229002237,0.414,0.019621497,0.014535116,,,2.420142193
2,1,2,2,37,,1,,36,,0.228327721,0.46,0.001446984,-0.008962938,,,2.133924128,,,2,,0.235621146,0.414,-0.012056539,-0.029771518,,,2.133924128
2,1,2,2,38,,1,,37,,0.182766492,0.368,0.012254335,0.011112965,,,1.951614755,,,2,,0.190730725,0.322,0.018544054,0.014779055,,,1.951614755
2,1,2,2,39,,1,,38,,0.199897558,0.368,0.026447855,0.028177837,,,1.786316917,,,2,,0.203371102,0.276,0.003351345,-0.000866783,,,1.786316917
2,1,2,2,40,,1,,39,,0.197767482,0.414,0.039683551,0.052959999,,,1.786316917,,,2,,0.196429129,0.276,0.019654231,0.023109049,,,1.786316917
2,1,2,2,41,,1,,40,,0.209878399,0.368,0.016844528,0.00404553,,,1.951614755,,,2,,0.221450169,0.322,0.040955079,0.034638828,,,1.951614755
2,1,2,2,42,,1,,41,,0.192096981,0.322,0.031940381,0.038448243,,,1.876439219,,,2,,0.194912368,0.322,0.015015682,0.016100799,,,1.876439219
2,1,2,2,43,,1,,42,,0.198611039,0.368,0.028053286,0.039541286,,,1.986007089,,,2,,0.204720482,0.276,0.014017423,0.016118912,,,1.986007089
2,1,2,2,44,,1,,43,,0.229285618,0.368,0.037332217,0.05081828,,,2.05718258,,,2,,0.232385026,0.322,0.021148446,0.03224949,,,2.05718258
2,1,2,2,45,,1,,44,,0.216096403,0.368,0.037150603,0.043735291,,,2.329254004,,,2,,0.206251569,0.276,0.022796163,0.014862735,,,2.329254004
2,1,2,2,46,,1,,45,,0.208531804,0.368,0.034668519,0.040202697,,,2.316500856,,,2,,0.210016176,0.276,0.029809288,0.033529495,,,2.316500856
2,1,2,2,47,,1,,46,,0.196678669,0.276,0.019542539,0.023934335,,,2.407870477,,,2,,0.198907935,0.276,0.026295928,0.029055212,,,2.407870477
2,1,2,2,48,,1,,47,,0.193296226,0.368,0.011100597,0.008601784,,,2.225183183,,,2,,0.179750762,0.276,0.025339159,0.028134595,,,2.225183183
2,1,2,2,49,,1,,48,,0.187748472,0.368,0.040433082,0.027402974,,,2.133924128,,,2,,0.190528689,0.322,0.039925271,0.021189282,,,2.133924128
2,1,2,2,50,,1,,49,,0.179654071,0.368,0.031863553,-0.003162672,,,2.147761668,,,2,,0.187452629,0.322,0.046314454,0.012081785,,,2.147761668
2,1,2,2,51,,1,,50,,0.172721941,0.368,0.020498195,-0.006580658,,,2.238456656,,,2,,0.170938613,0.322,0.021354442,-0.011916675,,,2.238456656
2,1,2,2,52,,1,,51,,0.174808202,0.368,0.059690712,0.040099983,,,2.165422866,,,2,,0.202175132,0.322,0.044025136,0.021137361,,,2.165422866
2,1,2,2,53,,1,,52,,0.173146592,0.368,0.041436003,0.016124057,,,2.435829271,,,2,,0.179886786,0.368,0.019057984,-0.002617305,,,2.435829271
2,1,2,2,54,,1,,53,,0.186943073,0.368,0.04197261,0.01871875,,,2.544594321,,,2,,0.181377548,0.322,0.044811204,0.017532438,,,2.544594321
2,1,2,2,55,,1,,54,,0.198241845,0.368,0.057657785,0.041529274,,,2.345549023,,,2,,0.185540652,0.276,0.031444757,0.002003889,,,2.345549023
2,1,2,2,56,,1,,55,,0.242149185,0.414,0.054945952,0.035013166,,,2.329254004,,,2,,0.199678867,0.322,0.08209813,0.002644566,,,2.329254004
2,1,2,2,57,,1,,56,,0.193645853,0.368,0.068189337,0.047593394,,,2.165422866,,,2,,0.193536547,0.276,0.016233249,-0.014337071,,,2.165422866
2,1,2,2,58,,1,,57,,0.177256083,0.322,0.069159293,0.037263327,,,2.255407769,,,2,,0.179637946,0.276,0.045510827,0.018637279,,,2.255407769
2,1,2,2,59,,1,,58,,0.17715157,0.368,0.045472394,0.024259869,,,2.075614649,,,2,,0.165962082,0.23,0.099572873,0.061811531,,,2.075614649
2,1,2,2,60,,1,,59,,0.184789178,0.368,0.06194196,0.026809395,,,2.211830056,,,2,,0.225437109,0.322,0.037316124,0.003299786,,,2.211830056
2,1,2,2,61,,1,,60,,0.197831035,0.368,-0.000750721,-0.034255748,,,1.966735405,,,2,,0.188879646,0.276,0.036050531,0.000279059,,,1.966735405
2,1,2,2,62,,1,,61,,0.193647102,0.322,0.030203714,0.013077813,,,1.678842492,,,2,,0.195114738,0.276,0.040871364,0.009145525,,,1.678842492
2,1,2,2,63,,1,,62,,0.178387955,0.322,0.041412438,0.028573079,,,1.786316917,,,2,,0.176745533,0.322,0.057221757,0.026689061,,,1.786316917
2,1,2,2,64,,1,,63,,0.172775476,0.322,0.062420265,0.037191696,,,1.786316917,,,2,,0.199503865,0.276,0.027287377,-0.003832777,,,1.786316917
2,1,2,2,65,,1,,64,,0.193247434,0.368,0.052104113,0.034998708,,,1.860584891,,,2,,0.206479978,0.322,0.043420807,0.04399873,,,1.860584891
2,1,2,2,66,,1,,65,,0.1697193,0.322,0.028756083,0.003944149,,,1.896628626,,,2,,0.200949754,0.322,0.011943978,0.002480673,,,1.896628626
2,1,3,1,2,,1,,1,,0.248731799,0.46,0.043585488,0.044793451,,,1.71870187,,,2,,0.263979623,0.414,0.047416063,0.050768996,,,1.71870187
2,1,3,1,3,,1,,2,,0.227241204,0.552,0.020685685,0.030346059,,,2.067442906,,,2,,0.217314455,0.414,0.048152118,0.044700189,,,2.067442906
2,1,3,1,4,,1,,3,,0.213663542,0.506,0.037267546,0.03670553,,,1.696396214,,,2,,0.262099351,0.414,-0.013738093,-0.020891347,,,1.696396214
2,1,3,1,5,,1,,4,,0.249970967,0.506,-0.007596834,-0.015409032,,,1.29128156,,,2,,0.247568772,0.368,0.011231356,0.045498631,,,1.29128156
2,1,3,1,6,,1,,5,,0.204609588,0.368,0.032709852,0.035791408,,,1.392212655,,,2,,0.222814476,0.322,0.01973366,0.020541449,,,1.392212655
2,1,3,1,7,,1,,6,,0.201659066,0.414,0.011357247,0.004674287,,,1.921016436,,,2,,0.226681527,0.368,0.015176298,0.002721733,,,1.921016436
2,1,3,1,8,,1,,7,,0.221527042,0.414,0.014030198,0.020793885,,,1.678842492,,,2,,0.228234071,0.368,0.008360921,-0.00122232,,,1.678842492
2,1,3,1,9,,1,,8,,0.254406887,0.598,0.057387003,0.059012423,,,1.678842492,,,2,,0.237974868,0.368,0.017491295,0.01652453,,,1.678842492
2,1,3,1,10,,1,,9,,0.288548283,0.552,0.002964882,-0.026957275,,,1.380000028,,,2,,0.2770404,0.368,0.019951623,0.006781937,,,1.380000028
2,1,3,1,11,,1,,10,,0.334188768,0.414,0.017490364,0.029526487,,,1.199533267,,,2,,0.315197072,0.414,-0.020065986,-0.053087254,,,1.199533267
2,1,3,1,12,,1,,11,,0.383368235,0.966,0.024004687,-0.12475752,,,1.02859129,,,2,,0.229376729,0.414,0.002114764,0.04632529,,,1.02859129
2,1,3,1,13,,1,,12,,0.201606102,0.414,0.014472308,0.016174327,,,1.58816627,,,2,,0.191913977,0.322,0.007619157,0.001152348,,,1.58816627
2,1,3,1,14,,1,,13,,0.285895564,0.552,0.046890103,0.04959218,,,1.921016436,,,2,,0.255190316,0.414,0.018963688,0.000488093,,,1.921016436
2,1,3,1,15,,1,,14,,0.219899984,0.506,0.023622404,0.032549242,,,2.358145081,,,2,,0.202135833,0.322,0.009690493,0.009961073,,,2.358145081
2,1,3,1,16,,1,,15,,0.197715908,0.46,0.017077327,0.021344993,,,2.388458965,,,2,,0.188987501,0.368,-0.002142471,-0.002176922,,,2.388458965
2,1,3,1,17,,1,,16,,0.226973656,0.506,0.039898175,0.053567754,,,1.860584891,,,2,,0.200350265,0.322,0.038985448,0.044743133,,,1.860584891
2,1,3,1,18,,1,,17,,0.212876483,0.506,0.034393403,0.037381622,,,1.876439219,,,2,,0.201943426,0.368,0.044067769,0.051122444,,,1.876439219
2,1,3,1,19,,1,,18,,0.219382893,0.46,0.038941108,0.042396406,,,1.678842492,,,2,,0.226414271,0.322,0.031359437,0.025667985,,,1.678842492
2,1,3,1,20,,1,,19,,0.214612102,0.368,0.022776559,0.027637192,,,2.101953419,,,2,,0.201179993,0.322,0.036356912,0.042556106,,,2.101953419
2,1,3,1,21,,1,,20,,0.243592841,0.506,0.018591508,0.020151155,,,2.512796102,,,2,,0.234006862,0.414,0.013491263,7.66E-05,,,2.512796102
2,1,3,1,22,,1,,21,,0.234350674,0.506,0.016106253,0.00265109,,,2.592376568,,,2,,0.246161506,0.46,-0.022081945,-0.039646625,,,2.592376568
2,1,3,1,23,,1,,22,,0.236368009,0.46,-0.009198806,-0.024265516,,,2.511111358,,,2,,0.240009689,0.368,0.023352344,0.029025551,,,2.511111358
2,1,3,1,24,,1,,23,,0.235456305,0.506,-0.012842615,-0.03669638,,,2.262900838,,,2,,0.263631227,0.414,0.029384718,0.025589588,,,2.262900838
2,1,3,1,25,,1,,24,,0.2546263,0.46,0.005613917,0.004236423,,,2.017717563,,,2,,0.253878934,0.414,0.006225001,0.021603359,,,2.017717563
2,1,3,1,26,,1,,25,,0.28036911,0.506,0.022991793,-0.007285899,,,2.139865459,,,2,,0.29280313,0.414,0.006934599,0.028552831,,,2.139865459
2,1,3,1,27,,1,,26,,0.265816377,0.506,0.027089759,0.038977772,,,2.468619097,,,2,,0.261689076,0.46,0.026101021,0.02594488,,,2.468619097
2,1,3,1,28,,1,,27,,0.242244034,0.506,0.027089187,0.024319518,,,2.841593976,,,2,,0.266203824,0.414,-0.001450324,-0.016091347,,,2.841593976
2,1,3,1,29,,1,,28,,0.254829028,0.552,-0.010735026,-0.030249179,,,2.966910911,,,2,,0.256882247,0.368,0.012220687,-0.01924991,,,2.966910911
2,1,3,1,30,,1,,29,,0.265775446,0.552,-0.005516316,-0.022124652,,,3.377791062,,,2,,0.273868766,0.414,0.021551023,0.030026418,,,3.377791062
2,1,3,1,31,,1,,30,,0.336165971,0.598,0.030747383,-0.006301059,,,3.21868551,,,2,,0.284852298,0.414,0.046605667,0.079709772,,,3.21868551
2,1,3,1,32,,1,,31,,0.325158624,0.506,0.012049084,0.016314938,,,2.716727497,,,2,,0.263568062,0.368,0.040451296,0.066686346,,,2.716727497
2,1,3,1,33,,1,,32,,0.281148118,0.598,0.015381942,-0.024667573,,,2.551238182,,,2,,0.293834463,0.414,0.030840002,0.003334097,,,2.551238182
2,1,3,1,34,,1,,33,,0.261389357,0.552,0.030228653,0.037972553,,,2.358145081,,,2,,0.23509321,0.322,0.028961061,0.03608395,,,2.358145081
2,1,3,1,35,,1,,34,,0.242145146,0.46,0.021752645,0.019645778,,,2.123984977,,,2,,0.22618705,0.414,0.04089097,0.057688169,,,2.123984977
2,1,3,1,36,,1,,35,,0.214382571,0.46,0.008291359,0.01336482,,,2.097922824,,,2,,0.260608782,0.368,0.005797979,-0.013262828,,,2.097922824
2,1,3,1,37,,1,,36,,0.214648557,0.506,0.04171166,0.036609129,,,2.211830056,,,2,,0.239983962,0.46,0.029767666,0.046692763,,,2.211830056
2,1,3,1,38,,1,,37,,0.248780749,0.552,0.023965822,0.016862252,,,2.153664827,,,2,,0.258919731,0.414,0.024115067,0.03512514,,,2.153664827
2,1,3,1,39,,1,,38,,0.233283332,0.46,0.008823336,0.004829079,,,2.240346447,,,2,,0.257468538,0.414,0.040007394,0.044228679,,,2.240346447
2,1,3,1,40,,1,,39,,0.240379266,0.506,0.025331096,0.031614092,,,2.392000048,,,2,,0.219884125,0.368,0.029166456,0.019653304,,,2.392000048
2,1,3,1,41,,1,,40,,0.216686716,0.46,0.021789125,0.02419879,,,2.428869745,,,2,,0.224680667,0.322,0.017160004,0.0027966,,,2.428869745
2,1,3,1,42,,1,,41,,0.198375713,0.414,0.009327564,0.006878152,,,2.036506854,,,2,,0.223761158,0.368,0.033091371,0.020606496,,,2.036506854
2,1,3,1,43,,1,,42,,0.199863391,0.368,0.016049852,0.018266633,,,1.949445088,,,2,,0.216973631,0.368,0.043592939,0.037366763,,,1.949445088
2,1,3,1,44,,1,,43,,0.197241016,0.46,0.047437972,0.045059066,,,1.745577303,,,2,,0.215164781,0.368,0.015496944,0.019464992,,,1.745577303
2,1,3,1,45,,1,,44,,0.22273456,0.46,0.029324188,0.028852612,,,1.745577303,,,2,,0.217171505,0.322,0.008332883,-0.009408805,,,1.745577303
2,1,3,1,46,,1,,45,,0.205593965,0.368,0.064198449,0.065904152,,,1.851464322,,,2,,0.21936694,0.322,0.031292177,0.039273721,,,1.851464322
2,1,3,1,47,,1,,46,,0.204894707,0.414,0.029339884,0.024326536,,,2.181001648,,,2,,0.234219764,0.368,0.019079384,0.017265673,,,2.181001648
2,1,3,1,48,,1,,47,,0.203744768,0.414,0.022216733,0.028034518,,,2.117999098,,,2,,0.195531933,0.322,0.002268647,0.000361854,,,2.117999098
2,1,3,1,49,,1,,48,,0.204608456,0.46,0.011240735,0.004873992,,,2.194542365,,,2,,0.25738468,0.414,0.018246842,0.014050044,,,2.194542365
2,1,3,1,50,,1,,49,,0.216519793,0.46,0.032809992,0.035388723,,,2.117999098,,,2,,0.235839059,0.368,0.038211335,0.041310924,,,2.117999098
2,1,3,1,51,,1,,50,,0.202767327,0.46,0.020362544,0.013568184,,,1.862858057,,,2,,0.210617598,0.368,0.017328399,0.01806326,,,1.862858057
2,1,3,1,52,,1,,51,,0.191932621,0.276,0.029293744,0.023283683,,,1.609342755,,,2,,0.21980892,0.414,0.015641746,0.017168466,,,1.609342755
2,1,3,1,53,,1,,52,,0.177664218,0.414,-0.024296681,0.002391306,,,1.440027806,,,2,,0.203101736,0.368,-0.005096477,0.009983545,,,1.440027806
2,1,3,1,54,,1,,53,,0.191922782,0.414,0.033926811,0.033638114,,,1.65855362,,,2,,0.215400888,0.322,0.004635262,-0.013831727,,,1.65855362
2,1,3,1,55,,1,,54,,0.206761863,0.414,0.031543681,0.024238464,,,2.026089871,,,2,,0.222350683,0.322,0.034421381,0.042461071,,,2.026089871
2,1,3,1,56,,1,,55,,0.201937907,0.414,0.04416157,0.042351438,,,1.711298956,,,2,,0.214149374,0.368,0.010605839,-0.003067575,,,1.711298956
2,1,3,1,57,,1,,56,,0.195568992,0.46,0.020903825,0.018856803,,,1.711298956,,,2,,0.201327834,0.322,0.005575987,-0.009116858,,,1.711298956
2,1,3,1,58,,1,,57,,0.197814683,0.46,0.023563063,0.019319184,,,1.896628626,,,2,,0.2376988,0.368,0.01839366,-0.010127594,,,1.896628626
2,1,3,2,2,,1,,1,,0.21196358,0.368,0.03332356,0.037705713,,,1.71870187,,,2,,0.203272477,0.368,0.021799529,0.024398478,,,1.71870187
2,1,3,2,3,,1,,2,,0.202554397,0.414,0.006770494,0.002236648,,,2.067442906,,,2,,0.189266848,0.322,0.01768178,0.012734442,,,2.067442906
2,1,3,2,4,,1,,3,,0.228880635,0.46,0.007129465,-0.002905482,,,1.696396214,,,2,,0.229936199,0.368,0.008667937,0.017498304,,,1.696396214
2,1,3,2,5,,1,,4,,0.20238166,0.276,0.013590778,0.015351644,,,1.29128156,,,2,,0.210607118,0.322,0.024816629,0.03391748,,,1.29128156
2,1,3,2,6,,1,,5,,0.19811062,0.368,0.000618928,-0.002616966,,,1.392212655,,,2,,0.229263601,0.322,0.023687617,0.016417067,,,1.392212655
2,1,3,2,7,,1,,6,,0.216501292,0.368,-0.004164532,-0.012574606,,,1.921016436,,,2,,0.206087577,0.322,-0.015844052,-0.023826823,,,1.921016436
2,1,3,2,8,,1,,7,,0.205459718,0.414,0.05276009,0.050483289,,,1.678842492,,,2,,0.192863687,0.322,0.047537143,0.042934962,,,1.678842492
2,1,3,2,9,,1,,8,,0.206408593,0.414,-0.008858042,-0.007367016,,,1.678842492,,,2,,0.212230511,0.322,0.025459657,0.025232543,,,1.678842492
2,1,3,2,10,,1,,9,,0.202213329,0.368,0.023968805,0.034240915,,,1.380000028,,,2,,0.214824652,0.414,0.038888195,0.053175241,,,1.380000028
2,1,3,2,11,,1,,10,,0.223356018,0.368,0.028044548,0.022413489,,,1.199533267,,,2,,0.203499728,0.322,0.014642681,0.017785074,,,1.199533267
2,1,3,2,12,,1,,11,,0.221379011,0.322,0.029952424,0.035860276,,,1.02859129,,,2,,0.223562505,0.368,0.023220927,0.031971106,,,1.02859129
